mode,id,query,category,topic,recall_at_10,required_citation_coverage,forbidden_citation_violation,retrieval_passed,missing_required_citations,forbidden_citation_violations,top10_citations,top10_chunk_ids
hybrid_only,contract_appendix,Phu luc hop dong lao dong co gia tri nhu hop dong khong?,direct_qa,phu luc hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 33 (Sửa đổi, bổ sung hợp đồng lao động), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 33 (Sửa đổi, bổ sung hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 33 (Sửa đổi, bổ sung hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 22 (Thâm quyền cấp, gia hạn, cấp lại, thu hồi giấy phép) || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1",45_2019_QH14_Dieu_22_Khoan_1 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_33_Khoan_3 || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_33_Khoan_2 || 45_2019_QH14_Dieu_33_Khoan_1 || ND145_2020_Dieu_22 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_17_Khoan_1
hybrid_only,contract_deposit_forbidden,Cong ty yeu cau nguoi lao dong dat coc tien khi ky hop dong co dung luat khong?,exception_based_qa,hanh vi bi cam khi giao ket,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 22 (Thâm quyền cấp, gia hạn, cấp lại, thu hồi giấy phép)",45_2019_QH14_Dieu_17_Khoan_1 || 45_2019_QH14_Dieu_17_Khoan_3 || 45_2019_QH14_Dieu_17_Khoan_2 || 45_2019_QH14_Dieu_22_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_13_Khoan_2 || ND145_2020_Dieu_22
hybrid_only,contract_keep_original_papers,Nguoi su dung lao dong co duoc giu ban chinh can cuoc hoac bang cap cua nguoi lao dong khong?,exception_based_qa,hanh vi bi cam khi giao ket,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 10 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2",45_2019_QH14_Dieu_17_Khoan_1 || 45_2019_QH14_Dieu_17_Khoan_2 || 45_2019_QH14_Dieu_17_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_17_Khoan_2 || 45_2019_QH14_Dieu_34_Khoan_10 || 45_2019_QH14_Dieu_22_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_13_Khoan_2
hybrid_only,probation_agreement,Thu viec duoc thoa thuan nhu the nao?,direct_qa,thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 2, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc)",45_2019_QH14_Dieu_24_Khoan_1 || 45_2019_QH14_Dieu_24_Khoan_2 || 45_2019_QH14_Dieu_24_Khoan_3 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Dieu_26_Khoan_2_Diem_a_b_c || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_25_Intro
hybrid_only,probation_duration,Thoi gian thu viec toi da la bao lau?,direct_qa,thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 3 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc) || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 5, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN",45_2019_QH14_Dieu_25_Khoan_1 || 45_2019_QH14_Dieu_25_Khoan_2 || 45_2019_QH14_Dieu_25_Khoan_3 || 45_2019_QH14_Dieu_25_Intro || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || ND145_2020_Dieu_25_Khoan_5_Diem_a_b_c_d || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01
hybrid_only,probation_wage,Tien luong thu viec toi thieu bang bao nhieu phan tram luong cua cong viec?,calculation_or_table_lookup,tien luong thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc) || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 1, các điểm a, b || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 3, các điểm a, b || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 5, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 2, các điểm a, b, c",45_2019_QH14_Dieu_26 || ND145_2020_Dieu_26_Khoan_4 || ND145_2020_Dieu_26_Khoan_1_Diem_a_b || ND145_2020_Dieu_26_Khoan_3_Diem_a_b || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || ND145_2020_Dieu_25_Khoan_5_Diem_a_b_c_d || ND145_2020_Dieu_26_Khoan_2_Diem_a_b_c
hybrid_only,probation_end,Khi ket thuc thoi gian thu viec thi nguoi su dung lao dong phai lam gi?,procedure_qa,thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 27 (Kết thúc thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 27 (Kết thúc thời gian thử việc), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 5, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 2, các điểm a, b, c",45_2019_QH14_Dieu_27_Khoan_1 || 45_2019_QH14_Dieu_27_Khoan_2 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || ND145_2020_Dieu_25_Khoan_5_Diem_a_b_c_d || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_26_Khoan_2_Diem_a_b_c
hybrid_only,employee_notice_period,Nguoi lao dong don phuong cham dut hop dong phai bao truoc bao lau?,direct_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN",45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || 45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01
hybrid_only,employee_no_notice,Khi nao nguoi lao dong duoc nghi viec khong can bao truoc?,exception_based_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI",45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || 45_2019_QH14_Dieu_37_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01
hybrid_only,employer_unilateral_cases,Nguoi su dung lao dong duoc don phuong cham dut hop dong trong nhung truong hop nao?,direct_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 9 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm đ",45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_34_Khoan_9 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_39 || ND145_2020_Dieu_89_Khoan_1_Diem_dd
hybrid_only,employer_no_unilateral_cases,Truong hop nao nguoi su dung lao dong khong duoc don phuong cham dut hop dong?,exception_based_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 37 (Thẩm quyền của Tòa án nhân dân cấp tỉnh), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 9",45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_36_Khoan_3 || BLTTDS_2015_Dieu_37_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_34_Khoan_9
hybrid_only,unlawful_unilateral_definition,Don phuong cham dut hop dong lao dong trai phap luat la gi?,definition_qa,don phuong cham dut trai phap luat,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm đ || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm a || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN",45_2019_QH14_Dieu_39 || ND145_2020_Dieu_89_Khoan_1_Diem_dd || 45_2019_QH14_Dieu_40_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_1 || ND145_2020_Dieu_89_Khoan_1_Diem_a || 45_2019_QH14_Dieu_41_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01
hybrid_only,employee_unlawful_liability,Nguoi lao dong don phuong cham dut hop dong trai luat thi phai boi thuong gi?,scenario_based_qa,don phuong cham dut trai phap luat,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 2 || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1",45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_39 || 45_2019_QH14_Dieu_40_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_129_Khoan_2 || 45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || 45_2019_QH14_Dieu_41_Khoan_3 || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_129_Khoan_1
hybrid_only,employer_unlawful_liability,Cong ty don phuong cham dut hop dong trai phap luat thi phai nhan nguoi lao dong lai khong?,scenario_based_qa,don phuong cham dut trai phap luat,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm đ || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 2 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b",45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_41_Khoan_3 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_39 || ND145_2020_Dieu_89_Khoan_1_Diem_dd_Chunk_07 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_129_Khoan_2 || 45_2019_QH14_Dieu_129_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b
hybrid_only,severance_allowance,Tro cap thoi viec duoc tra trong truong hop nao?,direct_qa,tro cap thoi viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 4 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 2 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 4 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 1, các điểm a, b",45_2019_QH14_Dieu_46_Khoan_4 || 45_2019_QH14_Dieu_46_Khoan_3 || 45_2019_QH14_Dieu_47_Khoan_2 || 45_2019_QH14_Dieu_46_Khoan_2 || 45_2019_QH14_Dieu_46_Khoan_1 || 45_2019_QH14_Dieu_47_Khoan_4 || 45_2019_QH14_Dieu_47_Khoan_3 || 45_2019_QH14_Dieu_47_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_8_Khoan_1_Diem_a_b
